architecture,horizon,run,success,errors_introduced,errors_detected,errors_recovered,escaped_errors,agent_calls
corpus_mesh,250,69,1,3,3,3,0,764
single,250,70,0,4,0,0,1,250
reflection,250,70,0,3,69,68,1,319
static_team,250,70,1,5,5,5,0,506
corpus_mesh,250,70,1,1,1,1,0,758
single,250,71,0,4,0,0,1,250
reflection,250,71,0,4,60,59,1,310
static_team,250,71,1,6,6,6,0,507
corpus_mesh,250,71,1,1,1,1,0,758
single,250,72,0,3,0,0,1,250
reflection,250,72,0,8,65,62,1,315
static_team,250,72,1,4,4,4,0,505
corpus_mesh,250,72,1,5,5,5,0,770
single,250,73,0,1,0,0,1,250
reflection,250,73,0,1,73,72,1,323
static_team,250,73,1,5,5,5,0,505
corpus_mesh,250,73,1,6,6,6,0,766
single,250,74,0,8,0,0,1,250
reflection,250,74,0,7,76,75,1,326
static_team,250,74,1,3,3,3,0,506
corpus_mesh,250,74,1,4,4,4,0,762
single,250,75,0,3,0,0,1,250
reflection,250,75,0,4,67,67,1,317
static_team,250,75,1,1,1,1,0,505
corpus_mesh,250,75,1,3,3,3,0,766
single,250,76,0,4,0,0,1,250
reflection,250,76,0,6,71,71,1,321
static_team,250,76,1,2,2,2,0,505
corpus_mesh,250,76,1,5,5,5,0,770
single,250,77,0,2,0,0,1,250
reflection,250,77,0,3,71,70,1,321
static_team,250,77,1,3,3,3,0,504
corpus_mesh,250,77,1,5,5,5,0,766
single,250,78,0,2,0,0,1,250
reflection,250,78,0,3,68,67,1,318
static_team,250,78,1,4,4,4,0,506
corpus_mesh,250,78,1,6,6,6,0,766
single,250,79,0,3,0,0,1,250
reflection,250,79,0,4,75,71,1,325
static_team,250,79,1,2,2,2,0,502
corpus_mesh,250,79,1,6,6,6,0,768
single,250,80,0,4,0,0,1,250
reflection,250,80,0,6,67,66,1,317
static_team,250,80,1,5,5,5,0,506
corpus_mesh,250,80,1,0,0,0,0,760
single,250,81,0,3,0,0,1,250
reflection,250,81,0,2,77,75,1,327
static_team,250,81,1,2,2,2,0,503
corpus_mesh,250,81,1,2,2,2,0,768
single,250,82,0,4,0,0,1,250
reflection,250,82,0,3,64,64,1,314
static_team,250,82,1,5,5,5,0,505
corpus_mesh,250,82,1,3,3,3,0,766
single,250,83,0,4,0,0,1,250
reflection,250,83,0,2,72,68,1,322
static_team,250,83,1,0,0,0,0,501
corpus_mesh,250,83,1,2,2,2,0,756
single,250,84,0,2,0,0,1,250
reflection,250,84,0,1,68,66,1,318
static_team,250,84,0,8,8,7,1,509
corpus_mesh,250,84,1,6,6,6,0,770
single,250,85,0,3,0,0,1,250
reflection,250,85,1,2,76,76,0,326
static_team,250,85,1,4,4,4,0,505
corpus_mesh,250,85,1,4,4,4,0,766
single,250,86,0,5,0,0,1,250
reflection,250,86,0,4,71,70,1,321
static_team,250,86,1,0,0,0,0,503
corpus_mesh,250,86,1,4,4,4,0,766
single,250,87,0,6,0,0,1,250
reflection,250,87,0,2,72,70,1,322
static_team,250,87,1,1,1,1,0,502
corpus_mesh,250,87,1,4,4,4,0,764
single,250,88,0,7,0,0,1,250
reflection,250,88,0,1,63,61,1,313
static_team,250,88,1,3,3,3,0,504
corpus_mesh,250,88,1,7,7,7,0,774
single,250,89,0,3,0,0,1,250
reflection,250,89,0,3,69,68,1,319
static_team,250,89,1,3,3,3,0,503
corpus_mesh,250,89,1,4,4,4,0,776
single,250,90,0,5,0,0,1,250
reflection,250,90,0,4,60,58,1,310
static_team,250,90,1,4,4,4,0,504
corpus_mesh,250,90,1,7,7,7,0,766
single,250,91,0,5,0,0,1,250
reflection,250,91,0,3,76,75,1,326
static_team,250,91,1,1,1,1,0,506
corpus_mesh,250,91,1,5,5,5,0,762
single,250,92,0,4,0,0,1,250
reflection,250,92,0,0,78,76,1,328
static_team,250,92,1,4,4,4,0,504
corpus_mesh,250,92,1,3,3,3,0,774
single,250,93,0,5,0,0,1,250
reflection,250,93,0,4,75,73,1,325
static_team,250,93,1,7,7,7,0,507
corpus_mesh,250,93,1,2,2,2,0,758
single,250,94,0,4,0,0,1,250
reflection,250,94,1,3,67,67,0,317
static_team,250,94,1,4,4,4,0,507
corpus_mesh,250,94,1,1,1,1,0,758
single,250,95,0,1,0,0,1,250
reflection,250,95,0,5,54,53,1,304
static_team,250,95,1,3,3,3,0,505
corpus_mesh,250,95,1,1,1,1,0,762
single,250,96,0,4,0,0,1,250
reflection,250,96,1,2,59,59,0,309
static_team,250,96,1,7,7,7,0,509
corpus_mesh,250,96,1,2,2,2,0,762
single,250,97,0,2,0,0,1,250
reflection,250,97,0,3,87,87,1,337
static_team,250,97,1,3,3,3,0,503
corpus_mesh,250,97,1,4,4,4,0,764
single,250,98,0,2,0,0,1,250
reflection,250,98,0,6,62,62,1,312
static_team,250,98,1,4,4,4,0,504
corpus_mesh,250,98,1,3,3,3,0,770
single,250,99,1,2,0,0,0,250
reflection,250,99,0,5,74,73,1,324
static_team,250,99,1,7,7,7,0,509
corpus_mesh,250,99,1,5,5,5,0,766
single,250,100,0,9,0,0,1,250
reflection,250,100,0,4,96,94,1,346
static_team,250,100,1,5,5,5,0,506
corpus_mesh,250,100,1,9,9,9,0,772
single,250,101,0,3,0,0,1,250
reflection,250,101,0,2,69,67,1,319
static_team,250,101,1,6,6,6,0,508
corpus_mesh,250,101,1,3,3,3,0,762
single,250,102,0,2,0,0,1,250
reflection,250,102,0,3,71,71,1,321
static_team,250,102,1,5,5,5,0,505
corpus_mesh,250,102,1,2,2,2,0,768
single,250,103,0,4,0,0,1,250
reflection,250,103,0,1,68,67,1,318
static_team,250,103,1,2,2,2,0,504
corpus_mesh,250,103,1,5,5,5,0,766
single,250,104,0,6,0,0,1,250
reflection,250,104,0,4,70,68,1,320
static_team,250,104,1,1,1,1,0,501
corpus_mesh,250,104,1,7,7,7,0,768
single,250,105,0,4,0,0,1,250
reflection,250,105,0,2,76,75,1,326
static_team,250,105,1,2,2,2,0,502
corpus_mesh,250,105,1,4,4,4,0,770
single,250,106,0,3,0,0,1,250
reflection,250,106,1,1,62,62,0,312
static_team,250,106,1,4,4,4,0,505
corpus_mesh,250,106,1,2,2,2,0,768
single,250,107,0,3,0,0,1,250
reflection,250,107,0,1,76,73,1,326
static_team,250,107,1,5,5,5,0,508
corpus_mesh,250,107,1,4,4,4,0,764
single,250,108,0,1,0,0,1,250
reflection,250,108,0,8,69,69,1,319
static_team,250,108,1,4,4,4,0,505
corpus_mesh,250,108,1,3,3,3,0,766
single,250,109,0,4,0,0,1,250
reflection,250,109,0,3,66,66,1,316
static_team,250,109,0,8,8,7,1,508
corpus_mesh,250,109,1,3,3,3,0,764
single,250,110,0,6,0,0,1,250
reflection,250,110,0,4,78,77,1,328
static_team,250,110,1,2,2,2,0,503
corpus_mesh,250,110,1,3,3,3,0,756
single,250,111,0,3,0,0,1,250
reflection,250,111,0,4,60,60,1,310
static_team,250,111,1,4,4,4,0,507
corpus_mesh,250,111,1,3,3,3,0,760
single,250,112,0,6,0,0,1,250
reflection,250,112,0,6,56,55,1,306
static_team,250,112,0,2,2,2,1,507
corpus_mesh,250,112,1,4,4,4,0,764
single,250,113,0,2,0,0,1,250
reflection,250,113,0,7,64,62,1,314
static_team,250,113,1,6,6,6,0,509
corpus_mesh,250,113,1,2,2,2,0,760
single,250,114,0,8,0,0,1,250
reflection,250,114,0,4,64,64,1,314
static_team,250,114,1,4,4,4,0,505
corpus_mesh,250,114,1,3,3,3,0,766
single,250,115,0,3,0,0,1,250
reflection,250,115,0,7,80,78,1,330
static_team,250,115,1,5,5,5,0,505
corpus_mesh,250,115,1,2,2,2,0,758
single,250,116,0,4,0,0,1,250
reflection,250,116,0,7,61,61,1,311
static_team,250,116,1,4,4,4,0,506
corpus_mesh,250,116,1,0,0,0,0,758
single,250,117,0,5,0,0,1,250
reflection,250,117,0,3,68,67,1,318
static_team,250,117,1,2,2,2,0,504
corpus_mesh,250,117,1,2,2,2,0,766
single,250,118,0,3,0,0,1,250
reflection,250,118,1,5,65,65,0,315
static_team,250,118,1,4,4,4,0,504
corpus_mesh,250,118,1,2,2,2,0,768
single,250,119,0,2,0,0,1,250
reflection,250,119,0,3,91,90,1,341
static_team,250,119,1,3,3,3,0,503
corpus_mesh,250,119,1,6,6,6,0,766
single,250,120,0,4,0,0,1,250
reflection,250,120,0,7,65,64,1,315
static_team,250,120,1,1,1,1,0,504
corpus_mesh,250,120,1,4,4,4,0,762
single,250,121,0,2,0,0,1,250
reflection,250,121,0,6,65,64,1,315
static_team,250,121,1,1,1,1,0,501
corpus_mesh,250,121,1,4,4,4,0,762
single,250,122,0,4,0,0,1,250
reflection,250,122,0,3,74,73,1,324
static_team,250,122,1,5,5,5,0,506
corpus_mesh,250,122,1,4,4,4,0,766
single,250,123,0,4,0,0,1,250
reflection,250,123,0,4,82,80,1,332
static_team,250,123,1,6,6,6,0,509
corpus_mesh,250,123,1,5,5,5,0,772
single,250,124,0,3,0,0,1,250
reflection,250,124,0,2,65,64,1,315
static_team,250,124,1,4,4,4,0,506
corpus_mesh,250,124,1,3,3,3,0,764
single,250,125,0,5,0,0,1,250
reflection,250,125,0,2,70,69,1,320
static_team,250,125,1,3,3,3,0,506
corpus_mesh,250,125,1,1,1,1,0,758
single,250,126,0,5,0,0,1,250
reflection,250,126,0,2,59,59,1,309
static_team,250,126,1,5,5,5,0,506
corpus_mesh,250,126,1,6,6,6,0,768
single,250,127,0,5,0,0,1,250
reflection,250,127,0,2,69,68,1,319
static_team,250,127,0,5,5,4,1,505
corpus_mesh,250,127,0,4,4,4,1,764
single,250,128,0,4,0,0,1,250
reflection,250,128,0,5,70,70,1,320
static_team,250,128,1,6,6,6,0,507
corpus_mesh,250,128,1,2,2,2,0,764
single,250,129,0,4,0,0,1,250
reflection,250,129,0,2,62,60,1,312
static_team,250,129,1,6,6,6,0,508
corpus_mesh,250,129,1,2,2,2,0,770
single,250,130,0,4,0,0,1,250
reflection,250,130,0,6,72,71,1,322
static_team,250,130,1,0,0,0,0,500
corpus_mesh,250,130,1,7,7,7,0,778
single,250,131,0,6,0,0,1,250
reflection,250,131,0,3,73,73,1,323
static_team,250,131,1,2,2,2,0,503
corpus_mesh,250,131,0,2,2,2,1,762
single,250,132,0,4,0,0,1,250
reflection,250,132,0,5,73,72,1,323
static_team,250,132,0,3,2,2,1,503
corpus_mesh,250,132,1,3,3,3,0,772
single,250,133,0,3,0,0,1,250
reflection,250,133,1,1,63,63,0,313
static_team,250,133,1,2,2,2,0,504
corpus_mesh,250,133,1,3,3,3,0,760
single,250,134,0,3,0,0,1,250
reflection,250,134,0,7,77,74,1,327
static_team,250,134,0,6,6,5,1,507
corpus_mesh,250,134,1,2,2,2,0,758
single,250,135,0,6,0,0,1,250
reflection,250,135,0,5,63,62,1,313
static_team,250,135,1,4,4,4,0,505
corpus_mesh,250,135,1,3,3,3,0,756
single,250,136,0,2,0,0,1,250
reflection,250,136,0,1,61,59,1,311
static_team,250,136,1,4,4,4,0,505
corpus_mesh,250,136,1,2,2,2,0,762
single,250,137,0,5,0,0,1,250
reflection,250,137,0,0,72,71,1,322
static_team,250,137,1,4,4,4,0,505
corpus_mesh,250,137,1,1,1,1,0,758
single,250,138,0,4,0,0,1,250
reflection,250,138,0,2,72,69,1,322
static_team,250,138,0,7,7,6,1,509
corpus_mesh,250,138,1,1,1,1,0,762
single,250,139,0,5,0,0,1,250
reflection,250,139,0,3,63,62,1,313
static_team,250,139,1,4,4,4,0,506
corpus_mesh,250,139,1,4,4,4,0,762
single,250,140,0,3,0,0,1,250
reflection,250,140,0,4,74,73,1,324
static_team,250,140,1,7,7,7,0,508
corpus_mesh,250,140,1,7,7,7,0,770
single,250,141,0,4,0,0,1,250
reflection,250,141,0,1,71,69,1,321
static_team,250,141,1,5,5,5,0,506
corpus_mesh,250,141,1,3,3,3,0,760
single,250,142,0,2,0,0,1,250
reflection,250,142,0,6,65,65,1,315
static_team,250,142,0,3,3,2,1,504
corpus_mesh,250,142,1,2,2,2,0,756
single,250,143,1,0,0,0,0,250
reflection,250,143,0,4,80,75,1,330
static_team,250,143,1,5,5,5,0,505
corpus_mesh,250,143,1,3,3,3,0,760
single,250,144,0,5,0,0,1,250
reflection,250,144,0,4,83,82,1,333
static_team,250,144,1,1,1,1,0,502
corpus_mesh,250,144,1,3,3,3,0,760
single,250,145,0,7,0,0,1,250
reflection,250,145,0,3,58,58,1,308
static_team,250,145,1,1,1,1,0,502
corpus_mesh,250,145,1,3,3,3,0,766
single,250,146,0,4,0,0,1,250
reflection,250,146,0,7,47,46,1,297
static_team,250,146,1,2,2,2,0,503
corpus_mesh,250,146,1,5,5,5,0,764
single,250,147,0,3,0,0,1,250
reflection,250,147,0,4,75,73,1,325
static_team,250,147,1,4,4,4,0,505
corpus_mesh,250,147,0,8,8,7,1,772
single,250,148,0,3,0,0,1,250
reflection,250,148,0,5,51,51,1,301
static_team,250,148,1,3,3,3,0,503
corpus_mesh,250,148,1,5,5,5,0,768
single,250,149,0,4,0,0,1,250
reflection,250,149,0,6,61,60,1,311
static_team,250,149,1,5,5,5,0,505
corpus_mesh,250,149,1,4,4,4,0,768
single,250,150,0,3,0,0,1,250
reflection,250,150,0,5,60,60,1,310
static_team,250,150,1,9,9,9,0,509
corpus_mesh,250,150,1,3,3,3,0,766
single,250,151,0,5,0,0,1,250
reflection,250,151,0,7,72,71,1,322
static_team,250,151,1,3,3,3,0,504
corpus_mesh,250,151,1,3,3,3,0,768
single,250,152,0,3,0,0,1,250
reflection,250,152,0,3,67,65,1,317
static_team,250,152,0,2,2,1,1,503
corpus_mesh,250,152,1,4,4,4,0,766
single,250,153,0,7,0,0,1,250
reflection,250,153,0,2,75,75,1,325
static_team,250,153,1,10,10,10,0,513
corpus_mesh,250,153,1,3,3,3,0,766
single,250,154,0,3,0,0,1,250
reflection,250,154,0,3,62,60,1,312
static_team,250,154,1,7,7,7,0,508
corpus_mesh,250,154,1,3,3,3,0,762
single,250,155,0,5,0,0,1,250
reflection,250,155,0,2,58,58,1,308
static_team,250,155,1,4,4,4,0,506
corpus_mesh,250,155,1,3,3,3,0,762
single,250,156,0,6,0,0,1,250
reflection,250,156,0,4,66,65,1,316
static_team,250,156,1,2,2,2,0,504
corpus_mesh,250,156,1,6,6,6,0,762
single,250,157,0,6,0,0,1,250
reflection,250,157,0,4,68,66,1,318
static_team,250,157,1,4,4,4,0,505
corpus_mesh,250,157,1,3,3,3,0,768
single,250,158,0,2,0,0,1,250
reflection,250,158,0,6,73,73,1,323
static_team,250,158,1,3,3,3,0,503
corpus_mesh,250,158,1,1,1,1,0,756
single,250,159,0,1,0,0,1,250
reflection,250,159,0,5,66,63,1,316
static_team,250,159,1,3,3,3,0,504
corpus_mesh,250,159,1,2,2,2,0,766
single,250,160,0,6,0,0,1,250
reflection,250,160,0,4,55,55,1,305
static_team,250,160,1,3,3,3,0,503
corpus_mesh,250,160,0,5,5,5,1,764
single,250,161,0,3,0,0,1,250
reflection,250,161,0,5,68,68,1,318
static_team,250,161,1,3,3,3,0,503
corpus_mesh,250,161,0,4,4,3,1,770
single,250,162,0,6,0,0,1,250
reflection,250,162,0,2,69,69,1,319
static_team,250,162,1,4,4,4,0,504
corpus_mesh,250,162,1,5,5,4,0,772
single,250,163,1,0,0,0,0,250
reflection,250,163,0,6,70,70,1,320
static_team,250,163,1,2,2,2,0,503
corpus_mesh,250,163,1,9,9,9,0,774
single,250,164,0,2,0,0,1,250
reflection,250,164,0,3,74,72,1,324
static_team,250,164,1,3,3,3,0,503
corpus_mesh,250,164,1,1,1,1,0,754
single,250,165,0,4,0,0,1,250
reflection,250,165,0,5,62,61,1,312
static_team,250,165,1,2,2,2,0,503
corpus_mesh,250,165,1,4,4,4,0,768
single,250,166,0,8,0,0,1,250
reflection,250,166,0,2,77,75,1,327
static_team,250,166,1,0,0,0,0,501
corpus_mesh,250,166,0,5,5,4,2,768
single,250,167,0,2,0,0,1,250
reflection,250,167,0,2,78,78,1,328
static_team,250,167,1,4,4,4,0,505
corpus_mesh,250,167,1,3,3,3,0,762
single,250,168,0,4,0,0,1,250
reflection,250,168,0,5,72,72,1,322
static_team,250,168,1,2,2,2,0,505
corpus_mesh,250,168,1,2,2,2,0,756
single,250,169,0,6,0,0,1,250
reflection,250,169,0,3,70,68,1,320
static_team,250,169,1,6,6,6,0,506
corpus_mesh,250,169,1,3,3,3,0,764
single,250,170,0,4,0,0,1,250
reflection,250,170,0,0,69,68,1,319
static_team,250,170,1,4,4,4,0,505
corpus_mesh,250,170,1,4,4,4,0,762
single,250,171,0,3,0,0,1,250
reflection,250,171,0,1,68,67,1,318
static_team,250,171,1,4,4,4,0,506
corpus_mesh,250,171,0,6,6,5,1,766
single,250,172,0,6,0,0,1,250
reflection,250,172,0,5,66,64,1,316
static_team,250,172,1,4,4,4,0,504
corpus_mesh,250,172,1,3,3,3,0,762
single,250,173,0,1,0,0,1,250
reflection,250,173,0,4,76,74,1,326
static_team,250,173,1,5,5,5,0,505
corpus_mesh,250,173,1,4,4,4,0,762
single,250,174,0,8,0,0,1,250
reflection,250,174,0,3,68,66,1,318
static_team,250,174,1,3,3,3,0,503
corpus_mesh,250,174,1,3,3,3,0,766
single,250,175,0,3,0,0,1,250
reflection,250,175,0,1,59,57,1,309
static_team,250,175,1,1,1,1,0,502
corpus_mesh,250,175,1,4,4,4,0,766
single,250,176,0,4,0,0,1,250
reflection,250,176,0,6,71,71,1,321
static_team,250,176,1,6,6,6,0,508
corpus_mesh,250,176,1,0,0,0,0,758
single,250,177,0,3,0,0,1,250
reflection,250,177,0,5,65,65,1,315
static_team,250,177,1,4,4,4,0,504
corpus_mesh,250,177,1,1,1,1,0,758
single,250,178,0,4,0,0,1,250
reflection,250,178,0,5,65,63,1,315
static_team,250,178,1,2,2,2,0,503
corpus_mesh,250,178,1,5,5,5,0,764
single,250,179,0,6,0,0,1,250
reflection,250,179,0,6,83,82,1,333
static_team,250,179,1,2,2,2,0,503
corpus_mesh,250,179,1,5,5,5,0,772
single,250,180,0,5,0,0,1,250
reflection,250,180,0,0,62,61,1,312
static_team,250,180,1,7,7,7,0,508
corpus_mesh,250,180,1,4,4,4,0,758
single,250,181,0,4,0,0,1,250
reflection,250,181,0,3,71,71,1,321
static_team,250,181,1,2,2,2,0,503
corpus_mesh,250,181,1,1,1,1,0,766
single,250,182,0,1,0,0,1,250
reflection,250,182,0,2,77,72,1,327
static_team,250,182,1,3,3,3,0,503
corpus_mesh,250,182,1,1,1,1,0,762
single,250,183,0,5,0,0,1,250
reflection,250,183,0,3,68,67,1,318
static_team,250,183,1,3,3,3,0,503
corpus_mesh,250,183,1,1,1,1,0,754
single,250,184,0,3,0,0,1,250
reflection,250,184,0,6,63,63,1,313
static_team,250,184,1,2,2,2,0,502
corpus_mesh,250,184,1,3,3,3,0,762
single,250,185,0,2,0,0,1,250
reflection,250,185,0,6,75,75,1,325
static_team,250,185,1,3,3,3,0,503
corpus_mesh,250,185,1,3,3,3,0,762
single,250,186,0,3,0,0,1,250
reflection,250,186,0,3,76,73,1,326
static_team,250,186,1,2,2,2,0,502
corpus_mesh,250,186,1,3,3,3,0,762
single,250,187,0,2,0,0,1,250
reflection,250,187,0,5,67,67,1,317
static_team,250,187,1,1,1,1,0,505
corpus_mesh,250,187,1,5,5,5,0,768
single,250,188,0,2,0,0,1,250
reflection,250,188,0,6,70,69,1,320
static_team,250,188,1,1,1,1,0,501
corpus_mesh,250,188,1,4,4,4,0,766
single,250,189,0,4,0,0,1,250
reflection,250,189,0,5,80,77,1,330
static_team,250,189,1,4,4,4,0,505
corpus_mesh,250,189,1,4,4,4,0,764
single,250,190,0,4,0,0,1,250
reflection,250,190,0,5,80,77,1,330
static_team,250,190,1,7,7,7,0,507
corpus_mesh,250,190,1,1,1,1,0,754
single,250,191,1,2,0,0,0,250
reflection,250,191,0,4,65,63,1,315
static_team,250,191,1,3,3,3,0,503
corpus_mesh,250,191,1,6,6,6,0,764
single,250,192,0,1,0,0,1,250
reflection,250,192,0,5,67,67,1,317
static_team,250,192,1,2,2,2,0,502
corpus_mesh,250,192,1,5,5,5,0,766
single,250,193,0,4,0,0,1,250
reflection,250,193,0,5,66,66,1,316
static_team,250,193,1,3,3,3,0,503
corpus_mesh,250,193,1,1,1,1,0,758
single,250,194,0,2,0,0,1,250
reflection,250,194,0,0,60,59,1,310
static_team,250,194,1,3,3,3,0,506
corpus_mesh,250,194,1,4,4,4,0,766
single,250,195,0,6,0,0,1,250
reflection,250,195,0,1,68,67,1,318
static_team,250,195,1,3,3,3,0,506
corpus_mesh,250,195,1,4,4,4,0,764
single,250,196,0,2,0,0,1,250
reflection,250,196,1,2,68,68,0,318
static_team,250,196,1,5,5,5,0,508
corpus_mesh,250,196,1,3,3,3,0,766
single,250,197,0,1,0,0,1,250
reflection,250,197,0,4,66,65,1,316
static_team,250,197,1,8,8,8,0,510
corpus_mesh,250,197,1,4,4,4,0,768
single,250,198,0,6,0,0,1,250
reflection,250,198,0,2,71,69,1,321
static_team,250,198,1,5,5,5,0,506
corpus_mesh,250,198,1,3,3,3,0,762
single,250,199,0,3,0,0,1,250
reflection,250,199,0,5,54,52,1,304
static_team,250,199,1,4,4,4,0,505
corpus_mesh,250,199,1,7,7,7,0,764
single,250,200,0,6,0,0,1,250
reflection,250,200,0,9,65,64,1,315
static_team,250,200,1,3,3,3,0,504
corpus_mesh,250,200,1,5,5,5,0,764
single,250,201,0,2,0,0,1,250
reflection,250,201,0,3,74,74,1,324
static_team,250,201,0,3,3,2,1,505
corpus_mesh,250,201,1,6,6,6,0,776
single,250,202,0,3,0,0,1,250
reflection,250,202,0,2,67,67,1,317
static_team,250,202,1,6,6,6,0,506
corpus_mesh,250,202,1,3,3,3,0,764
single,250,203,0,2,0,0,1,250
reflection,250,203,0,9,77,75,1,327
static_team,250,203,1,3,3,3,0,503
corpus_mesh,250,203,1,4,4,4,0,762
single,250,204,0,6,0,0,1,250
reflection,250,204,0,7,60,59,1,310
static_team,250,204,1,3,3,3,0,506
corpus_mesh,250,204,1,2,2,2,0,758
single,250,205,0,2,0,0,1,250
reflection,250,205,0,5,75,75,1,325
static_team,250,205,1,3,3,3,0,505
corpus_mesh,250,205,1,3,3,3,0,770
single,250,206,0,1,0,0,1,250
reflection,250,206,0,3,63,63,1,313
static_team,250,206,0,6,6,5,1,506
corpus_mesh,250,206,1,7,7,7,0,774
single,250,207,0,3,0,0,1,250
reflection,250,207,0,4,71,70,1,321
static_team,250,207,1,2,2,2,0,504
corpus_mesh,250,207,1,3,3,3,0,762
single,250,208,0,7,0,0,1,250
reflection,250,208,0,2,69,68,1,319
static_team,250,208,1,1,1,1,0,503
corpus_mesh,250,208,1,7,7,7,0,776
single,250,209,0,3,0,0,1,250
reflection,250,209,0,4,70,70,1,320
static_team,250,209,1,2,2,2,0,503
corpus_mesh,250,209,1,3,3,3,0,766
single,250,210,0,3,0,0,1,250
reflection,250,210,0,2,59,58,1,309
static_team,250,210,1,5,5,5,0,507
corpus_mesh,250,210,1,0,0,0,0,752
single,250,211,0,4,0,0,1,250
reflection,250,211,0,2,67,64,1,317
static_team,250,211,1,4,4,4,0,506
corpus_mesh,250,211,1,3,3,3,0,760
single,250,212,0,5,0,0,1,250
reflection,250,212,0,5,72,72,1,322
static_team,250,212,0,5,5,4,1,506
corpus_mesh,250,212,1,3,3,3,0,762
single,250,213,0,7,0,0,1,250
reflection,250,213,0,2,77,76,1,327
static_team,250,213,1,2,2,2,0,502
corpus_mesh,250,213,1,2,2,2,0,762
single,250,214,0,4,0,0,1,250
reflection,250,214,0,6,78,77,1,328
static_team,250,214,1,1,1,1,0,503
corpus_mesh,250,214,0,1,1,1,1,772
single,250,215,0,6,0,0,1,250
reflection,250,215,0,3,82,82,1,332
static_team,250,215,1,4,4,4,0,507
corpus_mesh,250,215,1,3,3,3,0,760
single,250,216,0,6,0,0,1,250
reflection,250,216,0,1,48,48,1,298
static_team,250,216,1,5,5,5,0,505
corpus_mesh,250,216,1,3,3,3,0,766
single,250,217,0,3,0,0,1,250
reflection,250,217,0,3,78,76,1,328
static_team,250,217,1,3,3,3,0,504
corpus_mesh,250,217,1,1,1,1,0,760
single,250,218,0,5,0,0,1,250
reflection,250,218,0,3,84,83,1,334
static_team,250,218,1,2,2,2,0,502
corpus_mesh,250,218,1,3,3,3,0,764
single,250,219,0,3,0,0,1,250
reflection,250,219,0,7,76,74,1,326
static_team,250,219,1,3,3,3,0,509
corpus_mesh,250,219,1,4,4,4,0,766
single,250,220,0,5,0,0,1,250
reflection,250,220,0,5,65,64,1,315
static_team,250,220,1,4,4,4,0,505
corpus_mesh,250,220,1,4,4,4,0,764
single,250,221,0,6,0,0,1,250
reflection,250,221,0,2,63,61,1,313
static_team,250,221,1,6,6,6,0,509
corpus_mesh,250,221,1,0,0,0,0,754
single,250,222,0,4,0,0,1,250
reflection,250,222,1,5,71,71,0,321
static_team,250,222,1,3,3,3,0,503
corpus_mesh,250,222,1,2,2,2,0,762
single,250,223,0,5,0,0,1,250
reflection,250,223,0,5,73,73,1,323
static_team,250,223,1,4,4,4,0,505
corpus_mesh,250,223,1,4,4,4,0,764
single,250,224,0,3,0,0,1,250
reflection,250,224,0,3,58,58,1,308
static_team,250,224,1,3,3,3,0,504
corpus_mesh,250,224,1,2,2,2,0,762
single,250,225,0,1,0,0,1,250
reflection,250,225,0,2,75,73,1,325
static_team,250,225,1,4,4,4,0,505
corpus_mesh,250,225,1,5,5,5,0,768
single,250,226,0,2,0,0,1,250
reflection,250,226,0,6,73,72,1,323
static_team,250,226,1,0,0,0,0,502
corpus_mesh,250,226,1,3,3,3,0,758
single,250,227,0,3,0,0,1,250
reflection,250,227,0,2,74,72,1,324
static_team,250,227,1,1,1,1,0,503
corpus_mesh,250,227,1,2,2,2,0,756
single,250,228,0,4,0,0,1,250
reflection,250,228,0,3,65,65,1,315
static_team,250,228,1,5,5,5,0,506
corpus_mesh,250,228,1,0,0,0,0,756
single,250,229,0,2,0,0,1,250
reflection,250,229,0,3,64,64,1,314
static_team,250,229,1,5,5,5,0,505
corpus_mesh,250,229,1,2,2,2,0,770
single,250,230,0,5,0,0,1,250
reflection,250,230,0,7,60,59,1,310
static_team,250,230,1,4,4,4,0,507
corpus_mesh,250,230,1,4,4,4,0,764
single,250,231,0,2,0,0,1,250
reflection,250,231,1,2,67,67,0,317
static_team,250,231,1,1,1,1,0,502
corpus_mesh,250,231,1,5,5,5,0,764
single,250,232,0,5,0,0,1,250
reflection,250,232,0,4,62,62,1,312
static_team,250,232,1,1,1,1,0,501
corpus_mesh,250,232,1,2,2,2,0,760
single,250,233,1,0,0,0,0,250
reflection,250,233,0,3,67,65,1,317
static_team,250,233,1,1,1,1,0,503
corpus_mesh,250,233,1,2,2,2,0,764
